source_row,perturbation_id,metric,min_tie_count,tie_output_std,tie_output_range,selected_minus_tie_mean_abs
1481,12,subjectivity_score_nn,1,0.0,0.0,0.0
1481,12,gunning_fog,1,0.0,0.0,0.0
1481,12,sentiment_score_nn,1,0.0,0.0,0.0
1481,12,framing_effect,1,0.0,0.0,0.0
1481,12,information_overload,1,0.0,0.0,0.0
1481,12,oversimplification,1,0.0,0.0,0.0
1481,13,explanation_length,1,0.0,0.0,0.0
1481,13,subjectivity_score_nn,1,0.0,0.0,0.0
1481,13,gunning_fog,1,0.0,0.0,0.0
1481,13,sentiment_score_nn,1,0.0,0.0,0.0
1481,13,framing_effect,1,0.0,0.0,0.0
1481,13,information_overload,1,0.0,0.0,0.0
1481,13,oversimplification,1,0.0,0.0,0.0
1481,14,explanation_length,1,0.0,0.0,0.0
1481,14,subjectivity_score_nn,1,0.0,0.0,0.0
1481,14,gunning_fog,1,0.0,0.0,0.0
1481,14,sentiment_score_nn,1,0.0,0.0,0.0
1481,14,framing_effect,1,0.0,0.0,0.0
1481,14,information_overload,1,0.0,0.0,0.0
1481,14,oversimplification,1,0.0,0.0,0.0
1481,15,explanation_length,1,0.0,0.0,0.0
1481,15,subjectivity_score_nn,1,0.0,0.0,0.0
1481,15,gunning_fog,1,0.0,0.0,0.0
1481,15,sentiment_score_nn,1,0.0,0.0,0.0
1481,15,framing_effect,1,0.0,0.0,0.0
1481,15,information_overload,1,0.0,0.0,0.0
1481,15,oversimplification,1,0.0,0.0,0.0
1481,16,explanation_length,1,0.0,0.0,0.0
1481,16,subjectivity_score_nn,1,0.0,0.0,0.0
1481,16,gunning_fog,1,0.0,0.0,0.0
1481,16,sentiment_score_nn,1,0.0,0.0,0.0
1481,16,framing_effect,1,0.0,0.0,0.0
1481,16,information_overload,1,0.0,0.0,0.0
1481,16,oversimplification,1,0.0,0.0,0.0
1481,17,explanation_length,1,0.0,0.0,0.0
1481,17,subjectivity_score_nn,1,0.0,0.0,0.0
1481,17,gunning_fog,1,0.0,0.0,0.0
1481,17,sentiment_score_nn,1,0.0,0.0,0.0
1481,17,framing_effect,1,0.0,0.0,0.0
1481,17,information_overload,1,0.0,0.0,0.0
1481,17,oversimplification,1,0.0,0.0,0.0
1481,18,explanation_length,2,29.0,58.0,29.0
1481,18,subjectivity_score_nn,2,0.0,0.0,0.0
1481,18,gunning_fog,2,0.07999992370605469,0.15999984741210938,0.07999992370605469
1481,18,sentiment_score_nn,2,0.29882171750068665,0.5976434350013733,0.29882171750068665
1481,18,framing_effect,2,0.0,0.0,0.0
1481,18,information_overload,2,0.0,0.0,0.0
1481,18,oversimplification,2,0.5,1.0,0.5
1481,19,explanation_length,1,0.0,0.0,0.0
1481,19,subjectivity_score_nn,1,0.0,0.0,0.0
1481,19,gunning_fog,1,0.0,0.0,0.0
1481,19,sentiment_score_nn,1,0.0,0.0,0.0
1481,19,framing_effect,1,0.0,0.0,0.0
1481,19,information_overload,1,0.0,0.0,0.0
1481,19,oversimplification,1,0.0,0.0,0.0
1481,20,explanation_length,1,0.0,0.0,0.0
1481,20,subjectivity_score_nn,1,0.0,0.0,0.0
1481,20,gunning_fog,1,0.0,0.0,0.0
1481,20,sentiment_score_nn,1,0.0,0.0,0.0
1481,20,framing_effect,1,0.0,0.0,0.0
1481,20,information_overload,1,0.0,0.0,0.0
1481,20,oversimplification,1,0.0,0.0,0.0
1481,21,explanation_length,1,0.0,0.0,0.0
1481,21,subjectivity_score_nn,1,0.0,0.0,0.0
1481,21,gunning_fog,1,0.0,0.0,0.0
1481,21,sentiment_score_nn,1,0.0,0.0,0.0
1481,21,framing_effect,1,0.0,0.0,0.0
1481,21,information_overload,1,0.0,0.0,0.0
1481,21,oversimplification,1,0.0,0.0,0.0
1481,22,explanation_length,1,0.0,0.0,0.0
1481,22,subjectivity_score_nn,1,0.0,0.0,0.0
1481,22,gunning_fog,1,0.0,0.0,0.0
1481,22,sentiment_score_nn,1,0.0,0.0,0.0
1481,22,framing_effect,1,0.0,0.0,0.0
1481,22,information_overload,1,0.0,0.0,0.0
1481,22,oversimplification,1,0.0,0.0,0.0
1481,23,explanation_length,1,0.0,0.0,0.0
1481,23,subjectivity_score_nn,1,0.0,0.0,0.0
1481,23,gunning_fog,1,0.0,0.0,0.0
1481,23,sentiment_score_nn,1,0.0,0.0,0.0
1481,23,framing_effect,1,0.0,0.0,0.0
1481,23,information_overload,1,0.0,0.0,0.0
1481,23,oversimplification,1,0.0,0.0,0.0
1481,24,explanation_length,1,0.0,0.0,0.0
1481,24,subjectivity_score_nn,1,0.0,0.0,0.0
1481,24,gunning_fog,1,0.0,0.0,0.0
1481,24,sentiment_score_nn,1,0.0,0.0,0.0
1481,24,framing_effect,1,0.0,0.0,0.0
1481,24,information_overload,1,0.0,0.0,0.0
1481,24,oversimplification,1,0.0,0.0,0.0
1481,25,explanation_length,1,0.0,0.0,0.0
1481,25,subjectivity_score_nn,1,0.0,0.0,0.0
1481,25,gunning_fog,1,0.0,0.0,0.0
1481,25,sentiment_score_nn,1,0.0,0.0,0.0
1481,25,framing_effect,1,0.0,0.0,0.0
1481,25,information_overload,1,0.0,0.0,0.0
1481,25,oversimplification,1,0.0,0.0,0.0
1481,26,explanation_length,1,0.0,0.0,0.0
1481,26,subjectivity_score_nn,1,0.0,0.0,0.0
1481,26,gunning_fog,1,0.0,0.0,0.0
1481,26,sentiment_score_nn,1,0.0,0.0,0.0
1481,26,framing_effect,1,0.0,0.0,0.0
1481,26,information_overload,1,0.0,0.0,0.0
1481,26,oversimplification,1,0.0,0.0,0.0
1481,27,explanation_length,1,0.0,0.0,0.0
1481,27,subjectivity_score_nn,1,0.0,0.0,0.0
1481,27,gunning_fog,1,0.0,0.0,0.0
1481,27,sentiment_score_nn,1,0.0,0.0,0.0
1481,27,framing_effect,1,0.0,0.0,0.0
1481,27,information_overload,1,0.0,0.0,0.0
1481,27,oversimplification,1,0.0,0.0,0.0
1481,28,explanation_length,1,0.0,0.0,0.0
1481,28,subjectivity_score_nn,1,0.0,0.0,0.0
1481,28,gunning_fog,1,0.0,0.0,0.0
1481,28,sentiment_score_nn,1,0.0,0.0,0.0
1481,28,framing_effect,1,0.0,0.0,0.0
1481,28,information_overload,1,0.0,0.0,0.0
1481,28,oversimplification,1,0.0,0.0,0.0
1481,29,explanation_length,2,6.5,13.0,6.5
1481,29,subjectivity_score_nn,2,0.0,0.0,0.0
1481,29,gunning_fog,2,0.11999988555908203,0.23999977111816406,0.11999988555908203
1481,29,sentiment_score_nn,2,0.1904522180557251,0.3809044361114502,0.1904522180557251
1481,29,framing_effect,2,0.5,1.0,0.5
1481,29,information_overload,2,0.5,1.0,0.5
1481,29,oversimplification,2,1.0,2.0,1.0
1481,30,explanation_length,1,0.0,0.0,0.0
1481,30,subjectivity_score_nn,1,0.0,0.0,0.0
1481,30,gunning_fog,1,0.0,0.0,0.0
1481,30,sentiment_score_nn,1,0.0,0.0,0.0
1481,30,framing_effect,1,0.0,0.0,0.0
1481,30,information_overload,1,0.0,0.0,0.0
1481,30,oversimplification,1,0.0,0.0,0.0
1481,31,explanation_length,1,0.0,0.0,0.0
1481,31,subjectivity_score_nn,1,0.0,0.0,0.0
1481,31,gunning_fog,1,0.0,0.0,0.0
1481,31,sentiment_score_nn,1,0.0,0.0,0.0
1481,31,framing_effect,1,0.0,0.0,0.0
1481,31,information_overload,1,0.0,0.0,0.0
1481,31,oversimplification,1,0.0,0.0,0.0
6773,0,explanation_length,11,25.60636542762801,97.0,10.363636363636374
6773,0,subjectivity_score_nn,11,0.0,0.0,0.0
6773,0,gunning_fog,11,4.132718930133261,13.620000839233398,6.352727196433328
6773,0,sentiment_score_nn,11,0.25315502936605017,0.973918616771698,0.09341409531506625
6773,0,framing_effect,11,0.4810456929208347,1.0,0.36363636363636354
6773,0,information_overload,11,0.4453617714151233,1.0,0.2727272727272727
6773,0,oversimplification,11,0.48104569292083466,1.0,0.36363636363636376
6773,1,explanation_length,2,26.0,52.0,26.0
6773,1,subjectivity_score_nn,2,0.0,0.0,0.0
6773,1,gunning_fog,2,0.8900003433227539,1.7800006866455078,0.8900003433227539
6773,1,sentiment_score_nn,2,0.22764848172664642,0.45529696345329285,0.22764848172664642
6773,1,framing_effect,2,0.0,0.0,0.0
6773,1,information_overload,2,0.5,1.0,0.5
6773,1,oversimplification,2,0.0,0.0,0.0
6773,2,explanation_length,1,0.0,0.0,0.0
6773,2,subjectivity_score_nn,1,0.0,0.0,0.0
6773,2,gunning_fog,1,0.0,0.0,0.0
6773,2,sentiment_score_nn,1,0.0,0.0,0.0
6773,2,framing_effect,1,0.0,0.0,0.0
6773,2,information_overload,1,0.0,0.0,0.0
6773,2,oversimplification,1,0.0,0.0,0.0
6773,3,explanation_length,1,0.0,0.0,0.0
6773,3,subjectivity_score_nn,1,0.0,0.0,0.0
6773,3,gunning_fog,1,0.0,0.0,0.0
6773,3,sentiment_score_nn,1,0.0,0.0,0.0
6773,3,framing_effect,1,0.0,0.0,0.0
6773,3,information_overload,1,0.0,0.0,0.0
6773,3,oversimplification,1,0.0,0.0,0.0
6773,4,explanation_length,1,0.0,0.0,0.0
6773,4,subjectivity_score_nn,1,0.0,0.0,0.0
6773,4,gunning_fog,1,0.0,0.0,0.0
6773,4,sentiment_score_nn,1,0.0,0.0,0.0
6773,4,framing_effect,1,0.0,0.0,0.0
6773,4,information_overload,1,0.0,0.0,0.0
6773,4,oversimplification,1,0.0,0.0,0.0
6773,5,explanation_length,1,0.0,0.0,0.0
6773,5,subjectivity_score_nn,1,0.0,0.0,0.0
6773,5,gunning_fog,1,0.0,0.0,0.0
6773,5,sentiment_score_nn,1,0.0,0.0,0.0
6773,5,framing_effect,1,0.0,0.0,0.0
6773,5,information_overload,1,0.0,0.0,0.0
6773,5,oversimplification,1,0.0,0.0,0.0
6773,6,explanation_length,1,0.0,0.0,0.0
6773,6,subjectivity_score_nn,1,0.0,0.0,0.0
6773,6,gunning_fog,1,0.0,0.0,0.0
6773,6,sentiment_score_nn,1,0.0,0.0,0.0
6773,6,framing_effect,1,0.0,0.0,0.0
6773,6,information_overload,1,0.0,0.0,0.0
6773,6,oversimplification,1,0.0,0.0,0.0
6773,7,explanation_length,1,0.0,0.0,0.0
6773,7,subjectivity_score_nn,1,0.0,0.0,0.0
6773,7,gunning_fog,1,0.0,0.0,0.0
6773,7,sentiment_score_nn,1,0.0,0.0,0.0
6773,7,framing_effect,1,0.0,0.0,0.0
6773,7,information_overload,1,0.0,0.0,0.0
6773,7,oversimplification,1,0.0,0.0,0.0
6773,8,explanation_length,1,0.0,0.0,0.0
6773,8,subjectivity_score_nn,1,0.0,0.0,0.0
6773,8,gunning_fog,1,0.0,0.0,0.0
6773,8,sentiment_score_nn,1,0.0,0.0,0.0
6773,8,framing_effect,1,0.0,0.0,0.0
6773,8,information_overload,1,0.0,0.0,0.0
6773,8,oversimplification,1,0.0,0.0,0.0
6773,9,explanation_length,1,0.0,0.0,0.0
6773,9,subjectivity_score_nn,1,0.0,0.0,0.0
6773,9,gunning_fog,1,0.0,0.0,0.0
6773,9,sentiment_score_nn,1,0.0,0.0,0.0
6773,9,framing_effect,1,0.0,0.0,0.0
6773,9,information_overload,1,0.0,0.0,0.0
6773,9,oversimplification,1,0.0,0.0,0.0
6773,10,explanation_length,1,0.0,0.0,0.0
6773,10,subjectivity_score_nn,1,0.0,0.0,0.0
6773,10,gunning_fog,1,0.0,0.0,0.0
6773,10,sentiment_score_nn,1,0.0,0.0,0.0
6773,10,framing_effect,1,0.0,0.0,0.0
6773,10,information_overload,1,0.0,0.0,0.0
6773,10,oversimplification,1,0.0,0.0,0.0
6773,11,explanation_length,2,26.0,52.0,26.0
6773,11,subjectivity_score_nn,2,0.0,0.0,0.0
6773,11,gunning_fog,2,0.8900003433227539,1.7800006866455078,0.8900003433227539
6773,11,sentiment_score_nn,2,0.22764848172664642,0.45529696345329285,0.22764848172664642
6773,11,framing_effect,2,0.0,0.0,0.0
6773,11,information_overload,2,0.5,1.0,0.5
6773,11,oversimplification,2,0.0,0.0,0.0
6773,12,explanation_length,1,0.0,0.0,0.0
6773,12,subjectivity_score_nn,1,0.0,0.0,0.0
6773,12,gunning_fog,1,0.0,0.0,0.0
6773,12,sentiment_score_nn,1,0.0,0.0,0.0
6773,12,framing_effect,1,0.0,0.0,0.0
6773,12,information_overload,1,0.0,0.0,0.0
6773,12,oversimplification,1,0.0,0.0,0.0
6773,13,explanation_length,1,0.0,0.0,0.0
6773,13,subjectivity_score_nn,1,0.0,0.0,0.0
6773,13,gunning_fog,1,0.0,0.0,0.0
6773,13,sentiment_score_nn,1,0.0,0.0,0.0
6773,13,framing_effect,1,0.0,0.0,0.0
6773,13,information_overload,1,0.0,0.0,0.0
6773,13,oversimplification,1,0.0,0.0,0.0
6773,14,explanation_length,1,0.0,0.0,0.0
6773,14,subjectivity_score_nn,1,0.0,0.0,0.0
6773,14,gunning_fog,1,0.0,0.0,0.0
6773,14,sentiment_score_nn,1,0.0,0.0,0.0
6773,14,framing_effect,1,0.0,0.0,0.0
6773,14,information_overload,1,0.0,0.0,0.0
6773,14,oversimplification,1,0.0,0.0,0.0
6773,15,explanation_length,1,0.0,0.0,0.0
6773,15,subjectivity_score_nn,1,0.0,0.0,0.0
6773,15,gunning_fog,1,0.0,0.0,0.0
6773,15,sentiment_score_nn,1,0.0,0.0,0.0
6773,15,framing_effect,1,0.0,0.0,0.0
6773,15,information_overload,1,0.0,0.0,0.0
6773,15,oversimplification,1,0.0,0.0,0.0
6773,16,explanation_length,2,152.0,304.0,152.0
6773,16,subjectivity_score_nn,2,0.0015431344509124756,0.003086268901824951,0.0015431344509124756
6773,16,gunning_fog,2,0.690000057220459,1.380000114440918,0.690000057220459
6773,16,sentiment_score_nn,2,0.0,0.0,0.0
6773,16,framing_effect,2,0.0,0.0,0.0
6773,16,information_overload,2,0.0,0.0,0.0
6773,16,oversimplification,2,0.0,0.0,0.0
6773,17,explanation_length,1,0.0,0.0,0.0
6773,17,subjectivity_score_nn,1,0.0,0.0,0.0
6773,17,gunning_fog,1,0.0,0.0,0.0
6773,17,sentiment_score_nn,1,0.0,0.0,0.0
6773,17,framing_effect,1,0.0,0.0,0.0
6773,17,information_overload,1,0.0,0.0,0.0
6773,17,oversimplification,1,0.0,0.0,0.0
6773,18,explanation_length,2,1347.5,2695.0,1347.5
6773,18,subjectivity_score_nn,2,0.48852241039276123,0.9770448207855225,0.48852241039276123
6773,18,gunning_fog,2,1.690000057220459,3.380000114440918,1.690000057220459
6773,18,sentiment_score_nn,2,0.025642573833465576,0.05128514766693115,0.025642573833465576
6773,18,framing_effect,2,0.5,1.0,0.5
6773,18,information_overload,2,0.5,1.0,0.5
6773,18,oversimplification,2,0.0,0.0,0.0
6773,19,explanation_length,3,11.430952132988164,26.0,16.0
6773,19,subjectivity_score_nn,3,0.0,0.0,0.0
6773,19,gunning_fog,3,0.9473591834348314,2.2900009155273438,0.21666590372721473
6773,19,sentiment_score_nn,3,0.28160678282280327,0.6571202278137207,0.121116042137146
6773,19,framing_effect,3,0.4714045207910317,1.0,0.6666666666666667
6773,19,information_overload,3,0.4714045207910317,1.0,0.33333333333333326
6773,19,oversimplification,3,0.4714045207910317,1.0,0.3333333333333335
6773,20,explanation_length,1,0.0,0.0,0.0
6773,20,subjectivity_score_nn,1,0.0,0.0,0.0
6773,20,gunning_fog,1,0.0,0.0,0.0
6773,20,sentiment_score_nn,1,0.0,0.0,0.0
6773,20,framing_effect,1,0.0,0.0,0.0
6773,20,information_overload,1,0.0,0.0,0.0
6773,20,oversimplification,1,0.0,0.0,0.0
6773,21,explanation_length,1,0.0,0.0,0.0
6773,21,subjectivity_score_nn,1,0.0,0.0,0.0
6773,21,gunning_fog,1,0.0,0.0,0.0
6773,21,sentiment_score_nn,1,0.0,0.0,0.0
6773,21,framing_effect,1,0.0,0.0,0.0
6773,21,information_overload,1,0.0,0.0,0.0
6773,21,oversimplification,1,0.0,0.0,0.0
6773,22,explanation_length,1,0.0,0.0,0.0
6773,22,subjectivity_score_nn,1,0.0,0.0,0.0
6773,22,gunning_fog,1,0.0,0.0,0.0
6773,22,sentiment_score_nn,1,0.0,0.0,0.0
6773,22,framing_effect,1,0.0,0.0,0.0
6773,22,information_overload,1,0.0,0.0,0.0
6773,22,oversimplification,1,0.0,0.0,0.0
6773,23,explanation_length,1,0.0,0.0,0.0
6773,23,subjectivity_score_nn,1,0.0,0.0,0.0
6773,23,gunning_fog,1,0.0,0.0,0.0
6773,23,sentiment_score_nn,1,0.0,0.0,0.0
6773,23,framing_effect,1,0.0,0.0,0.0
6773,23,information_overload,1,0.0,0.0,0.0
6773,23,oversimplification,1,0.0,0.0,0.0
6773,24,explanation_length,2,29.0,58.0,29.0
6773,24,subjectivity_score_nn,2,0.0,0.0,0.0
6773,24,gunning_fog,2,0.07999992370605469,0.15999984741210938,0.07999992370605469
6773,24,sentiment_score_nn,2,0.29882171750068665,0.5976434350013733,0.29882171750068665
6773,24,framing_effect,2,0.0,0.0,0.0
6773,24,information_overload,2,0.0,0.0,0.0
6773,24,oversimplification,2,0.5,1.0,0.5
6773,25,explanation_length,1,0.0,0.0,0.0
6773,25,subjectivity_score_nn,1,0.0,0.0,0.0
6773,25,gunning_fog,1,0.0,0.0,0.0
6773,25,sentiment_score_nn,1,0.0,0.0,0.0
6773,25,framing_effect,1,0.0,0.0,0.0
6773,25,information_overload,1,0.0,0.0,0.0
6773,25,oversimplification,1,0.0,0.0,0.0
6773,26,explanation_length,1,0.0,0.0,0.0
6773,26,subjectivity_score_nn,1,0.0,0.0,0.0
6773,26,gunning_fog,1,0.0,0.0,0.0
6773,26,sentiment_score_nn,1,0.0,0.0,0.0
6773,26,framing_effect,1,0.0,0.0,0.0
6773,26,information_overload,1,0.0,0.0,0.0
6773,26,oversimplification,1,0.0,0.0,0.0
6773,27,explanation_length,1,0.0,0.0,0.0
6773,27,subjectivity_score_nn,1,0.0,0.0,0.0
6773,27,gunning_fog,1,0.0,0.0,0.0
6773,27,sentiment_score_nn,1,0.0,0.0,0.0
6773,27,framing_effect,1,0.0,0.0,0.0
6773,27,information_overload,1,0.0,0.0,0.0
6773,27,oversimplification,1,0.0,0.0,0.0
6773,28,explanation_length,1,0.0,0.0,0.0
6773,28,subjectivity_score_nn,1,0.0,0.0,0.0
6773,28,gunning_fog,1,0.0,0.0,0.0
6773,28,sentiment_score_nn,1,0.0,0.0,0.0
6773,28,framing_effect,1,0.0,0.0,0.0
6773,28,information_overload,1,0.0,0.0,0.0
6773,28,oversimplification,1,0.0,0.0,0.0
6773,29,explanation_length,2,2.5,5.0,2.5
6773,29,subjectivity_score_nn,2,0.00022476911544799805,0.0004495382308959961,0.00022476911544799805
6773,29,gunning_fog,2,3.440000534057617,6.880001068115234,3.440000534057617
6773,29,sentiment_score_nn,2,0.33585554361343384,0.6717110872268677,0.33585554361343384
6773,29,framing_effect,2,0.5,1.0,0.5
6773,29,information_overload,2,0.0,0.0,0.0
6773,29,oversimplification,2,0.0,0.0,0.0
6773,30,explanation_length,1,0.0,0.0,0.0
6773,30,subjectivity_score_nn,1,0.0,0.0,0.0
6773,30,gunning_fog,1,0.0,0.0,0.0
6773,30,sentiment_score_nn,1,0.0,0.0,0.0
6773,30,framing_effect,1,0.0,0.0,0.0
6773,30,information_overload,1,0.0,0.0,0.0
6773,30,oversimplification,1,0.0,0.0,0.0
6773,31,explanation_length,2,29.0,58.0,29.0
6773,31,subjectivity_score_nn,2,0.0,0.0,0.0
6773,31,gunning_fog,2,0.07999992370605469,0.15999984741210938,0.07999992370605469
6773,31,sentiment_score_nn,2,0.29882171750068665,0.5976434350013733,0.29882171750068665
6773,31,framing_effect,2,0.0,0.0,0.0
6773,31,information_overload,2,0.0,0.0,0.0
6773,31,oversimplification,2,0.5,1.0,0.5
3382,0,explanation_length,1,0.0,0.0,0.0
3382,0,subjectivity_score_nn,1,0.0,0.0,0.0
3382,0,gunning_fog,1,0.0,0.0,0.0
3382,0,sentiment_score_nn,1,0.0,0.0,0.0
3382,0,framing_effect,1,0.0,0.0,0.0
3382,0,information_overload,1,0.0,0.0,0.0
3382,0,oversimplification,1,0.0,0.0,0.0
3382,1,explanation_length,1,0.0,0.0,0.0
3382,1,subjectivity_score_nn,1,0.0,0.0,0.0
3382,1,gunning_fog,1,0.0,0.0,0.0
3382,1,sentiment_score_nn,1,0.0,0.0,0.0
3382,1,framing_effect,1,0.0,0.0,0.0
3382,1,information_overload,1,0.0,0.0,0.0
3382,1,oversimplification,1,0.0,0.0,0.0
3382,2,explanation_length,7,70.95011182053867,195.0,80.28571428571428
3382,2,subjectivity_score_nn,7,0.4412284463851317,0.9798337817192078,0.2721456118992397
3382,2,gunning_fog,7,4.628278536445721,15.40999984741211,3.542856761387416
3382,2,sentiment_score_nn,7,0.27250495478797726,0.6705420017242432,0.3011720819132669
3382,2,framing_effect,7,0.4948716593053935,1.0,0.4285714285714288
3382,2,information_overload,7,0.989743318610787,3.0,0.14285714285714324
3382,2,oversimplification,7,0.4948716593053935,1.0,0.4285714285714288
3382,3,explanation_length,1,0.0,0.0,0.0
3382,3,subjectivity_score_nn,1,0.0,0.0,0.0
3382,3,gunning_fog,1,0.0,0.0,0.0
3382,3,sentiment_score_nn,1,0.0,0.0,0.0
3382,3,framing_effect,1,0.0,0.0,0.0
3382,3,information_overload,1,0.0,0.0,0.0
3382,3,oversimplification,1,0.0,0.0,0.0
3382,4,explanation_length,1,0.0,0.0,0.0
3382,4,subjectivity_score_nn,1,0.0,0.0,0.0
3382,4,gunning_fog,1,0.0,0.0,0.0
3382,4,sentiment_score_nn,1,0.0,0.0,0.0
3382,4,framing_effect,1,0.0,0.0,0.0
3382,4,information_overload,1,0.0,0.0,0.0
3382,4,oversimplification,1,0.0,0.0,0.0
3382,5,explanation_length,1,0.0,0.0,0.0
3382,5,subjectivity_score_nn,1,0.0,0.0,0.0
3382,5,gunning_fog,1,0.0,0.0,0.0
3382,5,sentiment_score_nn,1,0.0,0.0,0.0
3382,5,framing_effect,1,0.0,0.0,0.0
3382,5,information_overload,1,0.0,0.0,0.0
3382,5,oversimplification,1,0.0,0.0,0.0
3382,6,explanation_length,1,0.0,0.0,0.0
3382,6,subjectivity_score_nn,1,0.0,0.0,0.0
3382,6,gunning_fog,1,0.0,0.0,0.0
3382,6,sentiment_score_nn,1,0.0,0.0,0.0
3382,6,framing_effect,1,0.0,0.0,0.0
3382,6,information_overload,1,0.0,0.0,0.0
3382,6,oversimplification,1,0.0,0.0,0.0
3382,7,explanation_length,1,0.0,0.0,0.0
3382,7,subjectivity_score_nn,1,0.0,0.0,0.0
3382,7,gunning_fog,1,0.0,0.0,0.0
3382,7,sentiment_score_nn,1,0.0,0.0,0.0
3382,7,framing_effect,1,0.0,0.0,0.0
3382,7,information_overload,1,0.0,0.0,0.0
3382,7,oversimplification,1,0.0,0.0,0.0
3382,8,explanation_length,1,0.0,0.0,0.0
3382,8,subjectivity_score_nn,1,0.0,0.0,0.0
3382,8,gunning_fog,1,0.0,0.0,0.0
3382,8,sentiment_score_nn,1,0.0,0.0,0.0
